,0,1
0,2.7238975627352113,-2.728510538807078
1,2.765828571169308,-2.837519034364603
2,2.7323943885044653,2.7454239472151833
3,-2.8435621021003956,2.84791783587424
4,-2.819123451782146,-2.8736759392480082
5,-2.845859615520603,2.8744252420171024
6,2.89737252906843,-2.816135585752128
7,2.8830797562199595,2.811866725141043
8,2.7433170745724853,-2.8739974639426658
9,2.871519334956843,2.7520107457856073
10,2.8828827195837925,-2.758636514736631
11,2.91147977069234,2.8416584780628265
12,2.8255342384628213,2.778185900957335
13,2.8676593033064233,-2.8416843457072605
14,2.8408595400153174,2.856163115105907
15,2.861220758964289,2.7546585523079257
16,-2.786390939471371,2.7262592727322055
17,-2.7767018636578435,2.921600441098645
18,-2.748152303536684,-2.727159060994649
19,-2.726788655091982,2.736857790866904
20,-2.72790298124062,-2.7457638082282534
21,2.885499308761361,-2.8360841795125515
22,-2.9217749947586458,2.7982946718174917
23,-2.8713404788440955,-2.761681915623918
24,-2.8404963500642704,2.8466934760388836
25,-2.873616835202393,-2.8524686898171887
26,2.8392971011075465,2.8565147196074894
27,-2.897829239325438,2.8278639189718726
28,2.853953565785949,2.810216841402055
29,2.8305943464059076,-2.896280383102975
30,2.860667995609759,2.8384693720029226
31,2.748858229809441,2.9400125373198693
32,-2.8456602528691306,-2.861996861238682
33,2.854024892546555,-2.866459193136689
34,-2.7721545077071053,-2.9218656666565406
35,-2.8803853437037126,2.748814679862177
36,-2.7584897043525998,2.9160408770445554
37,-2.7861702610824026,-2.9182774218043708
38,-2.8716246854424545,-2.862504373863356
39,2.7655604023729885,-2.725089503329117
40,-2.842645405852641,2.837206760574042
41,-2.9090356491339326,2.775043518682293
42,2.903283311094685,2.8514039124105643
43,-2.8947649352562146,-2.8355886343308443
44,2.7451576229155266,2.772723975609226
45,-2.8230828774655237,2.8992057837152245
46,2.753174031358404,-2.73314575054452
47,2.843731816418685,2.783299949167552
48,2.7828216976282927,2.7669352483556326
49,2.805732953527025,2.7435812308456775
50,-2.82096239107484,2.900443656724554
51,2.8329007926765453,2.859688842672628
52,2.7227793365583635,2.8447200552813827
53,-2.879317874533305,-2.729401732356657
54,2.8121064732470655,-2.7290040460526646
55,-2.902531547718759,2.8170699135743575
56,2.741514007968176,-2.7178311079900395
57,2.875583476864116,2.875535234071326
58,-2.8817426867707945,-2.784590703420999
59,2.754525150015053,2.7563274512691716
60,2.9125731190377704,2.841068425690324
61,-2.887122095455116,2.8290700053492492
62,-2.7659528205308863,2.924180777628862
63,2.765115366751186,-2.721955237947401
64,-2.8495150856514653,-2.8844146784250158
65,-2.7246579575885255,2.7423805344928627
66,2.8361815935390515,2.7454466168365097
67,2.8645942684823633,2.85853866350073
68,2.8403361321409997,2.860959667529907
69,-2.750655857421826,-2.754829853694295
70,2.8852700850659914,2.850825933267727
71,-2.8845805207006205,2.79615128511428
72,-2.7732680055428,-2.7547117564041157
73,-2.7362912533704233,2.72756996807293
74,2.748342993892645,-2.7245097005358567
75,-2.726855259536187,2.7874515648288964
76,2.813595388597087,2.906051473316397
77,2.8052829429058277,-2.9095766530306206
78,2.887516434353728,2.870349738623876
79,-2.8552483325670357,-2.752129046771137
80,2.7220349318366446,-2.767133191497151
81,2.895553286993777,2.8519494652265713
82,-2.7814049224308177,2.8270918071217577
83,-2.737345408491046,2.752379545669546
84,2.9055149564156357,-2.8021700998983676
85,-2.882814725618178,2.8454256753416303
86,-2.8590003898952254,-2.7405064769706398
87,2.8339857577678393,2.912588027033256
88,2.782001465034996,-2.8884794512394625
89,-2.908910376632313,-2.812800949606587
90,2.8132620470137266,-2.752058972631365
91,-2.789546676677965,-2.914636296553262
92,-2.781089914869605,2.7837360801429525
93,2.858789500996795,-2.729433902647289
94,2.7356700034316677,-2.87642238435665
95,-2.9147704261355796,-2.7871671107168554
96,2.8320850228144274,-2.901050911174484
97,-2.7726471720362804,-2.8663111713201586
98,-2.8698513095994165,-2.8510689454229214
99,-2.7492251102674565,-2.8536399603935445
100,-2.758178088581736,-2.7307505347389016
101,2.8074047029446554,-2.9105824197638235
102,-2.859672571106002,-2.867072537958641
103,-2.9167632236690486,-2.738407935374583
104,-2.728794524400403,2.757082276247333
105,-2.7525885282068208,2.7998070536864796
106,2.7251177998078555,2.891299124819633
107,2.7445663146050294,2.789894442248686
108,-2.7367565018191753,2.7254733758378724
109,-2.7477854932095283,2.767051447655198
110,-2.836426278216328,2.8075809459504044
111,-2.7933015254937064,-2.835760889857777
112,-2.8056616407788093,2.896170568839451
113,-2.8043261455253083,2.9105293357141058
114,-2.833972703202044,2.878516308997535
115,2.846181792319814,2.85800379967564
116,2.7950504020219684,2.9381503260461876
117,2.866044712592291,2.8866551583857634
118,-2.8793194848740504,-2.85441908986251
119,2.730235727665982,2.764526918997565
120,-2.7847321803904244,-2.9039474227945856
121,2.8967779183744518,-2.8253698164416323
122,2.8760257337219994,2.824859598481107
123,2.8467124008194244,-2.758465248212153
124,2.7418274432715655,2.9360742084160227
125,2.8130418809324493,2.9215592166708553
126,-2.8418093746595514,-2.8830668711519127
127,-2.7347073797766015,2.8859867622025734
128,2.8848388461065304,2.8333802451360617
129,2.723225081258085,-2.7524004437790146
130,2.790761883981611,2.7421848250003467
131,2.7721531108715753,-2.7866163322989985
132,-2.7333902386602213,2.897542090494289
133,-2.8688795137834946,-2.7209394970476186
134,2.7446987892002834,-2.913810804319899
135,-2.8488785192432937,2.8626281791828374
136,-2.7790603518007226,-2.7501374691971114
137,-2.845862080311108,-2.8846085978648848
138,-2.736830539425343,2.7263525323356457
139,2.8651397061916524,-2.872774118444783
140,-2.887259140108598,2.741444892870439
141,-2.8429768527775514,2.8370138109692604
142,-2.882120184933358,-2.745747236596428
143,-2.8849008020557303,2.8182558876812633
144,-2.8369943411572134,-2.8388342756742095
145,2.7215620015058097,2.8639883289858257
146,2.802867216691473,-2.7383240337405472
147,2.7711540965538175,2.8467103362456245
148,-2.740304075014915,2.9047472967131527
149,2.7389678639138233,2.746722963117257
150,2.85829132094805,-2.87183574727979
151,2.915373726711071,2.830259095347525
152,-2.815083831762307,2.8898478594618013
153,2.886178025108038,2.760406631517845
154,2.7346014300399224,2.749299194992982
155,-2.908013570953862,-2.812890311346712
156,2.811039767424391,2.933623238682357
157,-2.84919134196497,-2.788393478550643
158,-2.8276535904277775,2.8957024472940267
159,-2.9117141806498648,-2.79371467093076
160,2.8799847778003715,-2.8412754555728754
161,2.804533711743795,2.760762594843993
162,2.7328586146680927,-2.8889992656089856
163,2.872970302018734,-2.77731627412119
164,2.770154534498231,2.916273677838911
165,-2.8954343156583398,2.7736270079818612
166,2.8416994486375504,2.8698041327850374
167,-2.733380798449056,-2.900496797528528
168,2.8409809753262847,-2.890175639882221
169,-2.7411651019552528,-2.891851041114677
170,2.8011360695236265,-2.9062596206596716
171,-2.727320644455417,2.816836838019882
172,-2.7785117240571124,2.7819624831154752
173,2.8426306351876507,-2.8575947820559255
174,2.901034510169925,-2.815225803596086
175,2.7235914559173384,-2.8791018744812766
176,-2.9086827857764903,-2.7326039319020956
177,2.7300366735620036,-2.7238997921825807
178,2.8165795255004262,-2.9017615832094115
179,2.7340409944751607,2.7551815390393055
180,2.837907200080247,-2.8948655809850057
181,-2.8055139825948276,2.7284888289444096
182,-2.8671011622230336,-2.855109472182119
183,2.731985426844461,2.8634839493025694
184,-2.8790135501910767,2.80829810755287
185,-2.9240042340939882,2.77239957652727
186,2.8203586237310048,2.741884049084083
187,2.90068586337046,2.7583046649559084
188,2.718967703015375,-2.738269406162979
189,-2.8515194714603775,-2.854954119691755
