,0,1
0,3.739968205048117,0.08517971161253789
1,3.8682805870090204,0.11234097255327186
2,3.8737102355655204,-0.04659348597915025
3,4.206327962127277,0.034248030025795476
4,4.0442783224675525,0.33782680862357617
5,3.471569662148335,0.11488223457043739
6,3.953104587633658,0.15189575020844273
7,3.953104587633658,0.15189575020844273
8,3.953104587633658,0.15189575020844273
9,3.953104587633658,0.15189575020844273
10,3.953104587633658,0.15189575020844273
11,3.953104587633658,0.15189575020844273
12,3.965896110880788,-0.0408605402517177
13,3.907881715936344,0.07193577347097391
14,4.018883068463556,-0.0845259191817164
15,3.874614807529572,-0.4228143458654131
16,3.7954971638562642,-0.14868441284780268
17,3.971342121547724,0.006397944788629942
18,3.971342121547724,0.006397944788629942
19,3.9383630513622156,0.006402312688354999
20,3.9383630513622156,0.006402312688354999
21,3.9383630513622156,0.006402312688354999
22,3.838460171720541,0.020937083020459348
23,3.8318879354773125,-0.14396517333696404
24,4.381532692331767,-0.03675961894088686
25,4.2342696040971255,0.2638025434411408
26,4.27447366271144,-0.05544577549953733
27,4.158523471753716,-0.020644969547107463
28,4.324278722847624,-0.05038770426335469
29,4.009503121307245,-0.3931818961285587
30,4.221768223333602,-0.025588320190507996
31,3.9087290794131992,0.19883874992359615
32,4.068850627112831,-0.014244233754239152
33,3.814760499984937,-0.0415083135947433
34,4.140894678098433,-0.1603361265211548
35,4.04600985138473,-0.2476472523637327
36,3.8903656606897936,-0.17389252006255226
37,4.0364732606474885,0.11734069883659402
38,4.0364732606474885,0.11734069883659402
39,4.0364732606474885,0.11734069883659402
40,4.0364732606474885,0.11734069883659402
41,3.965276422001335,0.058330109789467274
42,3.9085290295412816,0.025972017719871808
43,3.9085290295412816,0.025972017719871808
44,3.8390632662780644,-0.04023344233571921
45,3.8667192959804493,-0.12436758308199973
46,4.34861364436323,0.14617405152979335
47,4.34861364436323,0.14617405152979335
48,3.7664546927735882,0.16018260995585937
49,3.7664546927735882,0.16018260995585937
50,3.9123713143821237,0.08770337288154745
51,4.018672128877401,-0.005619139754822693
52,4.182131446801492,0.13850267299467214
53,4.061913608051383,-0.14072176321112562
54,3.7219628404766336,0.21562553929046052
55,3.925532076805506,-0.08964233705096714
56,3.925532076805506,-0.08964233705096714
57,4.193074350932223,-0.1888625835678057
58,4.193074350932223,-0.1888625835678057
59,3.9711557432430236,0.2507000826061223
60,4.156866178565939,0.012309269233785114
61,3.7425415271015505,0.3513128214025962
62,4.11401593302502,-0.13180779145143576
63,4.11401593302502,-0.13180779145143576
64,4.231697960880295,-0.06991960053024741
65,4.006088854158508,-0.06295301381730975
66,4.006088854158508,-0.06295301381730975
67,4.20453297203478,0.14097419847091608
68,4.212741670398424,0.39323074414346304
69,4.2478722169146685,0.03368800740403387
70,4.100547976217551,0.3086401523977321
71,3.9712268595033975,0.11091808321785628
72,4.095521893278804,-0.44508244856610113
73,3.9947451437295567,-0.015292485149697693
74,3.8465436911632946,0.004726664043047108
75,3.666792247384915,0.16810283685089802
76,3.910658668243834,-0.10478083771890155
77,3.9813625903001877,-0.005666532501130805
78,3.8521270146237634,0.14736066026099978
79,4.1721804925337675,0.30403447352818436
80,3.980919060381199,-0.21977282309576573
81,4.08722952223554,-0.27966386596384657
82,4.128608765302903,-0.18187989674438698
83,3.9392942083647204,0.2153261846848713
84,4.09604957888513,-0.10708193724810586
85,4.09604957888513,-0.10708193724810586
86,3.913909587191488,-0.2860354425068224
87,3.927554750979731,0.26892970464680344
88,3.848144833659886,0.02668985920882634
89,3.7762735088876953,-0.3338854837811514
90,3.7762735088876953,-0.3338854837811514
91,3.7235143333997045,-0.06131031191592909
92,4.086415496843322,-0.10040865045987551
93,4.170638900532948,0.07441748870232176
94,3.9803719114637883,-0.08218308906713942
95,3.8207172744957605,-0.07915551465234053
96,3.9868822294098267,-0.027393191664369092
97,4.209882599516374,-0.3080017746456888
98,3.8497555299050075,-0.04125359374272986
99,4.177475681762402,0.14341173169256582
100,4.034088654371207,0.09944070143788336
101,4.034088654371207,0.09944070143788336
102,4.020401388167786,0.029518803149112892
103,4.020401388167786,0.029518803149112892
104,3.7853736392698396,0.056439066288338474
105,3.7853736392698396,0.056439066288338474
106,4.184737296214361,0.1390673913735356
